id,fiscalyear,Climate change,Climate adaptation,Climate mitigation,text,pred,pred_a,pred_m
P155425,2016,0.0,0.0,0.0,"Dominican Republic Strengthening Management of Public Finances DPL The objective of this operation is to support the Dominican Republic's efforts to improve flexibility and transparency in the management of public debt; strengthen planning, budgeting and execution of public finances; and enhance transparency in government operations. The Strengthening Management of Public Finances Development Policy Loan (DPL) Program Project for Dominican Republic is a stand-alone; United States (U.S.) 60 million dollars DPL designed to support the Dominican Republic’s efforts to improve the management of public debt, strengthen the management of public expenditures, and enhance the transparency and monitoring of government operations. The program has three pillars that stem from the reform agenda of the government and the country partnership strategy (CPS) of the World Bank: (a) improved flexibility and transparency in the management of public debt; (b) strengthened planning, budgeting, and execution of public expenditures; and (c) enhanced transparency and monitoring of government operations. The operation constitutes the first budget support operation to the country since 2012. The operation reflects the notable improvements in fiscal and financial management observed since then and builds on past and ongoing Bank-supported initiatives in the country, including the performance and accountability of social sectors DPL series, which have yielded positive results in budget management, performance management, and civil society oversight in key social sectors. The policy measures supported under this operation are aimed at locking in the core elements of the public financial management (PFM) reform agenda.",-0.0062329196,0.0004064716,-0.016651306
P132757,2013,0.0,0.0,0.0,"Second Shared Growth Credit The overall development objective is to help improve the business environment for investment and trade, increase agricultural productivity, and strengthen public financial management. The objective of the Second Shared Growth Credit Project for Niger is to help improve the business environment for investment and trade, strengthen agricultural research and public financial management. The proposed project will focus on reforms to foster shared economic growth and to enhance the efficacy of public spending in Niger. Specifically, the credit supports reforms in three government priority policy areas: (1) Establishing a competitive and diversified economy for accelerated and inclusive growth. This includes a focus on strengthening infrastructure though scaled up investments and maintenance, but also through the strengthening of the institutional and policy framework, an improvement of the business environment, the strengthening of international economic relationships, an improvement in the competitiveness of the economic sectors, and the integration of the youth in economic activities. (2) Food security and sustainable agricultural development policy area will support the implementation of the 3N initiative with a focus on removing key policy constraints to the development of the agriculture and livestock sector and food security, including the reform of the research system, irrigation development, commercialization of the livestock sector, and reform of key elements of the food security system. (3) Enhancing the efficacy of public spending.",0.07566391,0.08978459,0.01712248
P153613,2017,0.49,0.25,0.25,"Livestock Sector Development Project The Project Development Objective (PDO) is to improve livestock productivity and access to market in selected regions. The development objective of Livestock Sector Development Project for Uzbekistan is to improve livestock productivity and access to market in selected regions. The project design includes three components. 1) The first component, Livestock Sector Public Investment Framework and Public Services, has the following subcomponents: (i) Strategy, Policy, and Public Investment Framework; and (ii) Strengthening Livestock Sector Public Services. 2) The second component, Livestock Value Chain Modernization, aims to have a strong emphasis on supporting the integration of small producers into value chains. It has the following two subcomponents: (i) Credit Line for Private Investments; and (ii) Value Chain Development and Smallholder Market Inclusion. 3) The third component, Project Coordination, Management, and Monitoring and Evaluation (M and E), aims to finance (a) project management, including coordination and supervision of the implementation, financial management (FM), procurement, M and E, and Grievance Redress Mechanism (GRM); (b) impact assessments at midterm review and before project closure; and (c) training of project beneficiaries on safeguards requirements and awareness raising campaigns on labor practices in agriculture.",0.26229444,0.1499859,0.1223365
P173815,2020,0.0,0.0,0.0,"Cambodia COVID-19 Emergency Response Project To assist Cambodia in its efforts to prevent, detect and respond to the threat posed by COVID-19 and strengthen national systems for public health preparedness. The objective of the COVID-19 Emergency Response Project in Cambodia is to assist Cambodia in its efforts to prevent, detect and respond to the threat posed by COVID-19 (Coronavirus) and strengthen national systems for public health preparedness. This project consists of four components; Component one - case detection and management; Component two -medical supplies and equipment; Component three - preparedness, capacity building and training, and; Component four - project implementation and monitoring.",0.03589332,0.025602415,0.0039010916
P150930,2016,1.0,1.0,0.0,"MA-Large Scale Irrigation Modernization Project The project development objectives (PDO) are: (i) for the Doukkala ORMVA, the Gharb ORMVA, the Haouz ORMVA and the Tadla ORMVA, to provide an improved water service to farmers, and (ii) for targeted farmers in the Project Area, to have better access to improved irrigation technologies. The development objectives of the Large Scale Irrigation Modernization Project for Morocco are: (i) for the Doukkala Regional Agricultural Development Office (ORMVA), the Gharb ORMVA, the Haouz ORMVA, and the Tadla ORMVA, to provide improved water service to farmers; and (ii) for targeted farmers in the project area, to have better access to improved irrigation technologies. The project comprises of three components. The first component, improving irrigation network infrastructure will construct pressurized irrigation networks to replace existing gravity networks (Tadla, Haouz), and renovate existing pressurized irrigation networks (Doukkala, Gharb). The second component, supporting farmers’ access to improved irrigation technologies (cost excluding taxes will strengthen farmers’ knowledge and awareness in accessing improved irrigation technologies (mainly drip irrigation), which can be adopted as a result of the improved water service provided by the ORMVAs. It will facilitate access to financing opportunities by supporting water user associations (WUAs) in jointly applying to agricultural development fund (FDA) subsidy on behalf of farmers. The third component, supporting the project implementing entities to manage the irrigation network and to implement the project will strengthen the institutional capacity of the ORMVAs in operating and maintaining the irrigation networks, to ensure that new and renovated networks are managed so as to provide farmers with an improved water service, in line with the requirements of improved irrigation technologies, and that performance remains satisfactory over time.",0.17610933,0.14370704,0.051719863
P130157,2012,0.0,0.0,0.0,"Montenegro Financial Sector Policy Based Guarantee 

The objective is to support the continued implementation of the financial sector reform agenda (the second in the series of two
 programmatic development policy operations) started under PFSDPL1.


 This document describes EUR60 million (US$79.2 million equivalent) Financial Sector Policy Based Guarantee (FSPBG) to Montenegro in support of a comprehensive banking sector reform program. The objective of the operation is to support the authorities' efforts to strengthen the banking system and increase its resilience to possible future shocks by continuing to undertake sectoral policy reforms and system restructuring. The specific objectives of the Government's reform program are to: (i) strengthen systemic risk monitoring and the crisis management framework, (ii) address banking sector vulnerabilities, (iii) complete the restructuring of Prva Banka, (iv) enhance depositors' confidence, and (v) further improve the regulatory framework for the banking system. The program supported by the FSPBG has been implemented primarily by the Ministry of Finance (MoF) and the Central Bank of Montenegro (CBCG). The FSPBG will be used to leverage significant private sector resources, with only 60 percent of principal risk covered, or roughly 50 percent of the cash flow risk for investors, in a transaction targeting EUR100 million. The FSPBG-supported bank loan will likely cost Montenegro around 5-6 percent, generating a savings of as much as 4 percent per annum over the life of the loan. Gradual economic recovery and external adjustment ensued in 2010-2011. In this period, growth averaged about 2.5 percent per year. The 2011 growth was broad-based, supported by improving terms of trade and a good tourist season. Banks are completing their recapitalization efforts and focusing on decreasing their liquidity risk exposures by trying to raise more local deposits.",0.036841147,0.03452357,-0.016286291
P179534,2024,0.09,0.09,0.0,"Strengthening the Digital Health Agenda in the Province of Buenos Aires Increase access to health services and improve coordination and continuity of care in the public healthcare network of the Province of Buenos Aires. The development objective of the Strengthening the Digital Health Agenda in the Province of Buenos Aires Project for Argentina is to increase access to health services and improve coordination and continuity of care in the public healthcare (PHC) network of the Province of Buenos Aires. The project comprises of three components. The first component, strengthening the implementation of electronic medical records (EMRs) and integrated health records (IHRs) will improve integration, coordination, and continuity of care. It consists of following sub-components: (i) adopting IHR in public health facilities of municipalities and provincial hospitals; (ii) promoting interoperability across health information systems of municipalities; and (iii) expanding IHR functionalities. The second component, developing and implementing virtual tools for health provision and communication will finance telemedicine solutions aimed at improving access to services, particularly under situations that can pose higher risks to patients in commuting to a health care facility, for example under heatwaves, floodings, and pandemics. It consists of following sub-components: (i) enabling a chatbot and implementing a virtual healthcare center; and (ii) implementing a virtual network of PHC facilities with hospital specialists. The third component, project management will support the strengthening of the Executing Agency and Sub-executing Agency in everything related to their functions for implementing the project.",0.1406229,0.07721444,0.095177025
P143055,2014,1.0,0.0,1.0,"Kosovo Energy Efficiency and Renewable Energy Project The project development objectives are to: (i) reduce energy consumption and fossil fuel use in public buildings through energy efficiency and renewable energy investments; and (ii) enhance the policy and regulatory environment for renewable energy and energy efficiency. The Energy Efficiency and Renewable Energy Project  for Kosovo includes objectives to: (i) reduce energy consumption and fossil fuel use in public buildings through energy efficiency and renewable energy investments; and (ii) enhance the policy and regulatory environment for renewable energy and energy efficiency. This project consists of three components will be implemented. These include: (i) EE and RE Investments in Public Buildings; (ii) Policy and Regulatory Support for RE and EE; and (iii) Project Implementation Support. Details are provided below. Under the first Component, EE and RE investments (subprojects) would be undertaken in public facilities (both central-owned and municipal government buildings). The second component includes the Law on Energy Efficiency, 1st and 2nd NEEAPs, NREAP and other packages approved by GOK provide a strong base for sustainable energy development within Kosovo. The third and final component will also support the main implementing agency, KEEA, to help ensure effective project implementation of Components 1 and 2.",0.9503968,-0.021125995,0.93301255
P175126,2021,0.36,0.0,0.36,"RESILIENT AND SUSTAINABLE INFRASTRUCTURE FOR RECOVERY DPF 2 The development objective of this programmatic series is to support the Government of Colombia's multiyear efforts to sustain access to critical infrastructure services for firms and households following the COVID-19 crisis, while establishing the policy foundations for recovery through sustainable and resilient infrastructure. The development objective of the Second Resilient and Sustainable Infrastructure for Recovery Development Policy Financing in Colombia is to support the Government of Colombia's multiyear efforts to sustain access to critical infrastructure services for firms and households following the COVID-19 crisis, while establishing the policy foundations for recovery through sustainable and resilient infrastructure. The operation includes four pillars. Under Pillar 1, Sustaining Access to Critical Infrastructure to Secure the Economy from COVID-19, provides basic services to the population despite facing unprecedented operational and financial challenges. Pillar 2, Resilient and Sustainable Energy and Transport Infrastructure for Recovery from COVID19, focuses on establishing the policy foundations for an accelerated recovery from COVID-19 through resilient and sustainable infrastructure. Specifically, policy measures will establish a policy and regulatory framework to foster the development of Non-Conventional Renewable Energy (NCRE) while at the same time closing the access gap and reducing gender gaps in the sector. Pillar 3, Increased Access to Digital Infrastructure for Recovery from COVID-19, includes policy measures to introduce innovative incentive mechanisms to foster private infrastructure investments, such as measures to offset operators’ costs and improve connectivity in rural and non-commercially viable areas. The second development policy financing supports the implementation of a national program to remunerate operators for making internet available free of charge in schools and nearby rural areas with limited access to digital infrastructure. This measure supports increased adoption and incentivize operators to increase coverage beyond the schools. Pillar 4, Sound Fiscal Management and Long-Term Infrastructure Finance for Recovery from COVID-19, focuses on further strengthening the framework for mobilizing private and long-term financing to facilitate the transformation of infrastructure sectors through two complementary policy actions. The first one creates an Infrastructure Fund to capture alternative payment sources for infrastructure projects, such as recycling projects' residual value or land value capture, without fiscal budgetary impacts.",0.3776622,0.110574126,0.26832438
P122841,2012,0.98,0.98,0.0,"Stormwater Mgt. and Climate Change Adaptation Project To reduce flood risks in peri-urban areas of Dakar and improve capacity to plan and implement sustainable city management practices, including climate resilience, in selected urban areas.
 The objective of the Stormwater Management and Climate Change Adaptation Project for Senegal is to improve stormwater drainage and flood prevention in periurban areas of Dakar for the benefit of local residents. There are four components to the project, the first component being flood risk mainstreaming in the urban sector. The component will provide for: (i) consultant services and technical assistance; (ii) goods and small equipment, including GIS-equipment, computers, and office equipment; and (iii) carrying out training and capacity building activities including travel costs related to south-south exchanges. The second component is the drainage investment and management. The component will provide for consultant services (hydraulic, urban planning) and technical assistance in form of an Implementation Support Consultant (ISC) team assisting the Municipal Development Agency (MDA) and municipalities with implementation and detailed feasibility and technical studies. The third component is the community engagement in urban flood-risk reduction and adaptation to climate change. The component will provide for consultant services for the development of the information, education and communication (IEC) strategy and tools as well as technical assistance for carrying out the development, implementation and monitoring of the community investments (social facilitator). Finally, the fourth component is the project coordination, management, monitoring and evaluation.",0.8508223,0.72076017,0.14542314
P118701,2011,0.0,0.0,0.0,"Bangladesh - Employment Generation Program for the Poorest To provide short-term employment on community sub-projects to enable households to better cope with vulnerability, while strengthening program implementation. The objective of the Employment Generation Program for the Poorest Project for Bangladesh is to provide the short-term employment on community sub-projects to enable households to better cope with vulnerability, while strengthening program implementation. There are two components to the components to the project. The first component of the project is Main Program Component (MPC). This will support expansion of and innovations to the existing program through three focus areas. These three focus areas are: 1) rigorous targeting; 2) improved governance through clearer rules and enhanced transparency; and 3) better capacity for monitoring and evaluation. The second component of the project is Operational Support Component (OPC). As pointed out earlier, the MPC can be viewed as a component that reimburses the Government of Bangladesh (GOB) for results, while the OSC can be seen as a financing instrument for the inputs needed to achieve the results indicated in the MPC.",-0.018284585,-0.013966903,-0.022566527
P172562,2021,0.88,0.66,0.23,"Turkey Resilient Landscape Integration Project (TULIP) The project development objective is to strengthen integrated landscape management and increase access to improved livelihood opportunities and resilient infrastructure services for rural communities in targeted areas of Turkey. The development objective of the Resilient Landscape Integration Project for Turkey is to strengthen integrated landscape management and increase access to improved livelihood opportunities and resilient infrastructure services for rural communities in targeted areas of Turkey. The project comprises of two components. The first component, investments in resilient landscape integration in targeted areas will finance an integrated set of investments in the forestry, agriculture, water, and transport sectors implemented by the General Directorate (DG) of Forestry (OGM), the DG of Agricultural Reform (TRGM), the DG of State Hydraulic Works (DSI), and the DG of Highways (KGM), respectively. It consists of following sub-components: (i) green infrastructure and sustainable livelihoods; and (ii) resilient gray infrastructure. The second component, institutional framework, project management, and sustainability aims to strengthen the capacity and coordination among TULIP Implementing Agencies to ensure not only effective and efficient project implementation, but also the establishment of sustainable institutional structures and processes to support integrated landscape planning and management in both the project area and elsewhere. It consists of following sub-components: (i) implementation framework for integrated landscape management; and (ii) project management and sustainability.",0.6475285,0.33978888,0.38225928
P151086,2017,1.0,0.0,1.0,"Vietnam Energy Efficiency for Industrial Enterprises(VEEIE) The Project Development Objective is to improve energy efficiency in Vietnam's industrial sector. The objective of the Energy Efficiency for Industrial Enterprises (VEEIE) for Vietnam is to improve energy efficiency in Vietnam's industrial sector. The project has 2 components. (1) Energy Efficiency Investment Lending component consists of an Energy Efficiency lending program. An Operational Manual (OM) was developed, which outlines selection criteria for subborrowers and subprojects, appraisal procedures, roles and responsibilities of the Participating Financial Institutions (PFIs) and the government, the PFIs’ internal institutional arrangement for project implementation, technical evaluation, environmental and social assessment, procurement, and financial management frameworks that are consistent with the Bank and the Vietnamese government rules and procedures. During project implementation, the PFIs will be responsible for identifying, appraising and financing subprojects that meet the criteria in the OM and will bear all associated risks. (2) Project Implementation Support component will provide technical assistance and capacity building support to Ministry of Industry and Trade on Project monitoring and supervision, including audits of project activities and safeguards implementation.",0.8279457,-0.038591746,0.7802027
P162971,2018,0.08,0.07,0.01,"Cambodia Higher Education Improvement Project The PDO of HEIP is to improve the quality and relevance of higher education and research mainly in STEM and agriculture at targeted higher education institutions, and to improve governance in the sector. The objective of the Higher Education Improvement Project for Cambodia is to improve the quality and relevance of higher education and research mainly in STEM and agriculture at targeted higher education institutions, and to improve governance in the sector. There are four components to the project, the first component being Improving teaching and learning capacity. This component aims to enhance quality of teaching and learning capacity of targeted HEIs in the fields of science, technology, engineering, mathematics (STEM), and agriculture, while other complementary areas deemed necessary for economic development will also be supported. The sub-components are: improving teaching and learning, improving institutional capacity, and supporting private HEIs. The second component is the improving research in STEM and agriculture. This component aims to improve the quality and relevance of research in STEM and agriculture fields by providing grants to the targeted public HEIs for the development and implementation of research projects that result in peer reviewed publications. Research projects, implemented by teams of researchers from targeted public HEIs are selected and approved by HEIP, will be designed and/or implemented in collaboration with industrial partners, international HEIs, and/or generate scientific evidence for public policy making. The third component is the strengthening sectoral governance and project management. This component aims to strengthen the system of higher education sector to produce graduates equipped with transferable skills and knowledge, especially in STEM and agriculture. The subcomponents are: strengthening sectoral governance, and project management and monitoring and evaluation. Finally, the fourth component is the contingent emergency response. The objective of the contingent emergency response component, with a provisional zero allocation, is to allow for the reallocation of financing in accordance with the IDA Immediate Response Mechanism to provide an immediate response to an eligible crisis or emergency, as needed. An Emergency Response Manual (ERM) will be developed for activities under this component, detailing streamlined FM, procurement, safeguard, and any other necessary implementation arrangements. The component is triggered, the results framework will be revised through formal restructuring to include appropriate indicators related to the emergency response activities.",0.010287708,0.05330652,-0.013350964
P174041,2021,0.0,0.0,0.0,"Uganda COVID-19 Response and Emergency Preparedness Project The objective of the Project is to prevent, detect and respond to COVID-19 and strengthen national systems for public health emergency preparedness in Uganda. The development objective of COVID-19 Response Project is to prevent, detect and respond to Coronavirus (COVID-19) and strengthen national systems for public health emergency preparedness in Uganda. This project has three components. 1) The first component,  Case Detection, Confirmation, Contact Tracing, Recording, Reporting, aims to leverage investments made through the East Africa Public Health Laboratory Network Project (EAPHLNP) to enhance early detection and reporting of Coronavirus (COVID-19) cases. 2) The second component, Strengthening Case Management and Psychosocial Support, has the following sub-components: (i)  Strengthening COVID-19 Case Management; and (ii) Psychosocial Support and Gender-Sensitive Considerations. 3) The third component, Project Management, Monitoring and Evaluation, aims to focus on two main areas: (i) Project Management; and (ii) Communications and Informative Technology Capacity.",0.053930562,0.03997087,0.036413066
P146332,2014,0.0,0.0,0.0,"Myanmar Decentralizing Funding to Schools The objective of the AF is to improve inclusiveness of school funding management and enhance support to teachersâ?? professional development while increasing transition rates of poor and at-risk students. The objective of the Decentralizing Funding to Schools Project is to help improve and expand Myanmar's School Grants Program and Student Stipends Program. There are three components to the project, the first component being expansion and improvement of the school grants program. All schools with primary students currently supported by government budget funding are eligible for participation in the school grants program. Expansion of the program, therefore, will mean increasing the size of annual operating grants to schools from approximately US$250, US$400 and US$500 per school for small, medium and large schools, respectively, to targets of US$900, US$1,200 and US$1,800 per school, respectively, over a four year period. The second component is the expansion and improvement of the student stipends program. While all government-supported schools in Myanmar are nominally eligible to participate in the existing student stipends program, the small size of the program (11,000 stipends to be awarded nationwide) effectively means that, while most schools apply for stipends funding, few schools are actually selected to participate in the program and those that do participate would have, in most cases, no more than two stipend students. Finally, the third component is the capacity improvement to strengthen monitoring and implementation of programs. This project will focus on training, and on conducting a baseline assessment of early grade reading. On training, Ministry of Education, or MoE will design and begin implementing a national training program during school year 2014-15 aimed at introducing the new school grants and stipends program to township officials and school headmasters.",-0.052995626,-0.0025976817,-0.024861978
P120541,2013,0.0,0.0,0.0,"Second Education Development Policy Loan To strengthen the schools sector’s institutional arrangements in the short term, in ways that in the medium term will: (i) increaseaccess to school education, especially for rural girls and boys at the lower secondary level; (ii) improve the quality of teaching and learning in primary and lower secondary education; and (iii) enhance efficiency in decentralized governance of the schools sector. The wave of democratization that the Middle East and North Africa (MENA) region has experienced since the start of the Arab Spring has also reached Morocco, although its experience has been a reasonably peaceful one with social demonstrations taking place regularly across the country during 2011 and only sporadic outbursts of violence noted. This social movement started with calls for political change, a curbing of corruption and a more inclusive development process. In March 2011, the King of Morocco proposed a broad and comprehensive package of political reforms that were approved in a constitutional referendum held on July 1, 2011. The new constitution sets the basis for a more open and democratic society, provides mechanisms for the construction of a modern state of law and institutions, and lays the foundation for extended regionalization. These changes have followed on the heels of other reforms already undertaken since the current King came to power. Successive national governments have overseen an impressive political, economic and social transformation, with a marked acceleration of structural reforms in recent years. Sound macroeconomic management has produced solid foundations, and the country was on a recovery path from the stagnation of the 1990s when a series of adverse external shocks hit the economy, starting with the 2008 financial crisis. However, as shown, none of these factors provided total immunity to the rising tide of dissatisfaction and to the pressure from the outstanding development issues and challenges. The program aims to strengthen the schools sector's institutional arrangements in the short term, in ways that in the medium term will: (i) increase access to school education, especially for rural girls and boys at the lower secondary level; (ii) improve the quality of teaching and learning in primary and lower secondary education; and (iii) enhance efficiency in decentralized governance of the schools sector.",0.005813814,0.047938164,0.024863552
P503036,2024,0.0,0.0,0.0,"Gaza Health Emergency Response Project To provide emergency support for provision of essential health services to the population of Gaza. The development objective of the Health Emergency Response Project for Gaza to provide emergency support for provision of essential health services to the population of Gaza. The project has two project development objectives (PDO)-level indicators that will be utilized to track progress: i) number of beneficiaries of essential health and nutrition services (disaggregated by gender and age); and ii) number of health facilities provided with drugs, medical equipment, medical supplies, and non-medical supplies for provision of essential health services. The project has three components that include procurement of essential drugs, medical supplies and medical equipment, essential non-medical equipment to ensure delivery, as well as critical restoration activities of the facilities damaged due to the conflict.. The first component will address the needs related to maternal, newborn and child (MNCH) health services, including essential medication and supplies needed throughout the pregnancy, labor and post-birth period for women as well as for acute and chronic conditions for more than one million children in Gaza. The second component focuses on emergency care needs of the population as well as critical services and medications for the patients with non-communicable diseases (NCDs). Where needed, components 1 and 2 will finance minor civil work services, including sanitation, to allow operability of the damaged facilities in Gaza to ensure continuous delivery of essential services. Component 3 will focus on project coordination and monitoring, including independent monitoring arrangements to ensure accountability.",0.060398225,0.10756316,-0.011313918
P179278,2024,0.03,0.03,0.0,"Strengthening South Sudan’s Financial Sector The objective of the project is to strengthen the institutional and supervisory capacity of the central bank and improve the efficiency of core financial sector infrastructure. The development objective of Strengthening South Sudan’s Financial Sector Project for South Sudan is to strengthen the institutional and supervisory capacity of the central bank and improve the efficiency of core financial sector infrastructure. This project has four components. 1) The first component, Formulating Financial Sector Policies, has the following sub-components: (i) Financial Sector Development Strategy and Roadmap; and (ii) Building the capacity of Bank of South Sudan (BoSS) staff to formulate and implement financial sector policies. 2) The second component, Institutional Strengthening of the Central Bank, has the following sub-components: (i) Enhancing the Supervisory and Regulatory Oversight of BoSS; and (ii) Supporting the Establishment of the South Sudan Institute of Banking and Finance (SSIBF). 3) The third component, Supporting the Development and Modernization of Key Infrastructure for the Financial Sector, has the following sub-components: (i) Upgrade and Customization of the Core Banking System; and (ii) Enhancing the Effectiveness of the Financial Intelligence Unit. 4) The fourth component, Project Management and Coordination, aims to provide additional capacity through hiring of a full-time project coordinator, a senior procurement specialist, a Financial Management (FM) specialist, and an environmental and social specialist.",0.00929497,0.03229209,-0.01601317
P112780,2011,0.49,0.0,0.49,"Jamaica Energy Security and Efficiency Enhancement Project The objective of the Project is to increase energy efficiency and security through the implementation of the Borrower'sNationalEnergy Policy. The objective of the Energy Security and Efficiency Enhancement Project is to increase energy efficiency and security through the implementation of the borrower's national energy policy. There are three components to the project. The first component of the project is strengthening the regulatory and institutional framework to improve sector performance, increase private investment and transition to cleaner fuels, it includes the six sub-components. The second component of the project is developing energy efficiency and renewable energy potential, it includes the four sub-components. The third component of the project is project management, monitoring and evaluation. This component will be managed by Ministry of Energy and Mining (MEM) and includes the two sub-components.",0.7250062,-0.0057915365,0.7304058
P127702,2013,0.0,0.0,0.0,"Jordan Ozone Depleting Substances HCFC Phase-Out Project (ODS3) The project development objective is to support Jordan in its overall efforts to meet its Montreal Protocol HCFC phase-out obligations, and to strengthen the capacity of responsible government entities to continue to effectively implement and comply with the Montreal Protocol. The objective of the Third Ozone Depleting Substances and Hydrochlorofluorocarbon (HCFC) Phase-out Project is to support Jordan in its overall efforts to meet its first Montreal Protocol HCFC phase-out obligations between 2013 and 2017, and to strengthen the capacity of responsible government entities to continue to effectively implement the Montreal Protocol. There are three components to the project, the first component being investment in HCFC consumption reductions. Investments will be made in residential AC manufacturing enterprises in Jordan and complement the already approved Petra project. This component therefore includes coordination of conversions of at least six enterprises: one addressed through the United Nations Industrial Development Organization (UNIDO)-implemented Multilateral Fund for the Implementation of the Montreal Protocol (MLF) grant, three under this project, and two enterprises, which are not eligible for MLF financing that will convert on their own in compliance with future Government regulatory actions to ban HCFC-based manufacturing. The second component is the technical assistance, policy and AC sector plan management. This component is To support implementation of investment interventions under the project, assistance will be provided for technical experts who will support beneficiaries to inter alia, prepare project proposals and equipment specifications, develop prototypes and complete the conversions (technical support), and complete project completion reports. Finally, the third component is the institutional strengthening.",0.31163993,0.022185154,0.29758576
P174259,2022,0.0,0.0,0.0,"South Africa COVID-19 Emergency Response Project The project development objective is to increase COVID-19 vaccination coverage among the population of South Africa. The development objective of Coronavirus Disease 2019 (COVID-19) Emergency Response Project for South Africa is to increase COVID-19 vaccination coverage among the population of South Africa. The project comprises of one component. The first component, emergency COVID-19 response aims to support the Government of South Africa (GoSA) to procure 47 million COVID-19 vaccine doses to reach the target population and thus reduce the spread of COVID-19 and deaths.",0.010921046,0.0122725675,0.04649489
P122406,2015,0.0,0.0,0.0,"Kabeli-A Hydro Electric Project The project development objective is to increase hydropower generation capacity to supply NEA grid through public private investment. The development objective of the Kabeli-A Hydroelectric Project (KAHEP) for Nepal is to add hydropower generation capacity to supply the Nepal electricity authority (NEA) grid through public private investments. The project comprises of three components. The first component, KAHEP will support construction of the KAHEP, including a diversion dam, intake, settling basins, a headrace tunnel, a semi-underground powerhouse, and a tailrace canal. This component will be implemented by the project company, Kabeli Energy Limited (KEL). The second component, ministry of energy (MOE) will support the MOE in: (a) supervising the implementation of KAHEP to ensure compliance with the project development agreement (PDA), environment management plan (EMP), and social action plan (SAP); (b) building technical, environmental, and social safeguards capacity on integrated river basin management and cumulative impact management for sustainable hydropower development, including development and adoption of guidelines for cumulative impact assessment (CIA) and involuntary resettlement and livelihood restoration; and (c) covering incremental operating cost for the project implementation. The third component, investment board of Nepal (IBN) will provide technical assistance to IBN in improving its ability to carry out its responsibilities of facilitating the development of large hydropower projects across the country in line with applicable international performance, technical, environmental, and social standards equivalent to relevant World Bank Group's (WBG's) safeguards policies and performance standards.",0.52548087,0.08652185,0.45835555
P173012,2021,1.0,1.0,0.0,"Jamaica Catastrophe Bond for increased Financial Resilience to Natural Disasters and Climate Shocks To expand Jamaica's financial protection against losses arising from severe tropical cyclones-wind. The development objective of Catastrophe Bond for Increased Financial Resilience to Natural Disasters and Climate Shocks Project for Jamaica to expand Jamaica's financial protection against losses arising from severe tropical cyclones-wind. This project has one component that is to develop and implement risk transfer transactions against tropical cyclones-wind effects, including through the financing of transaction costs and premiums.",0.7195599,0.6032624,0.14609806
P160947,2017,0.0,0.0,0.0,"Emergency Tuberculosis Project To Improve the quality and expand the coverage and utilization of health services to control the spread of tuberculosis in targeted areas of Papua New Guinea by strengthening programmatic management of tuberculosis. The objective of the Emergency Tubercolosis Project is to improve the quality and expand the coverage and utilization of health services to control the spread of tuberculosis in targeted areas of Papua New Guinea by strengthening programmatic management of tuberculosis. There are three components to the project, the first component being early detection of active tuberculosis patients. The IDA credit will finance the implementation of ACF strategies, which have been developed for Western Province and are also included in the NCD TB plan. Financing will be provided for procurement of diagnostic medical devices and consumables, technical assistance, and other eligible expenditures deemed necessary for the early detection of active TB patients. The second component is the effective treatment of drug-susceptible and drug-resistant tuberculosis patients. The project will support the effective treatment of both DS and DR TB patients, including the new short regimen for DR TB patients, through three subcomponents: improving clinical management of DS TB and DR TB; strengthening the directly observed treatment implementation and reduce the loss of follow up of patients in the BMUs; and supporting social mobilization in targeted areas. Finally, the third component is the strengthen the recipient’s systems for managing its health services delivery and tuberculosis response.",0.023534114,0.07287556,-0.0031853146
P133195,2015,0.0,0.0,0.0,"Argentina Second Rural Education Improvement Project - PROMER-II The proposed Project Development Objective is to support the national Government to reduce repetition rates in Primary Education and increase enrollment in, and completion rates of, Secondary Education, all in Argentina's rural areas. The objective of the Second Rural Education Improvement Project for Argentina is to support the national government to reduce repetition rates in primary education and increase enrollment in, and completion rates of, secondary education, all in Argentinas rural areas. The project has three components. (1) Reducing repetition rates in rural classrooms component will cover preprimary, primary and secondary education, and will aim to reduce repetition rates, increase transition and completion rates in rural classrooms through improving in teaching (leading to better learning) and in school directors management practices, and strengthening the school-family linkages. (2)  Increasing enrollment and completion of rural secondary school component will focus on increasing enrollment, transition and completion of secondary education, through expanding coverage of services, the primary binding constraint to access in rural Argentina. (3) Strengthening project management, monitoring, and evaluation component will consist of activities related to project management, monitoring, and evaluation.",0.08813292,0.03731449,0.027321486
P147250,2014,1.0,1.0,0.0,"GY Flood Risk Management The objective of the project is to reduce the risk of flooding in the low-lying areas of the East Demerara. The objective of the Flood Risk Management Project for Guyana is to reduce the risk of flooding in the low-lying areas of the East Demarara. The project has three components. (1) Priority works for flood risk reduction component includes: upgrading critical sections of the East Demerara Water Conservancy, or EDWC dams selected pursuant to the criteria set forth in the construction supervision and quality assurance plan; carrying out priority flood risk reduction investments in the East Coast Demerara drainage system selected pursuant to the criteria set forth in the construction supervision and quality assurance plan. (2) Institutional strengthening for flood risk reduction component will support flood modeling through the following activities: (i) hydraulic and hydrological modeling; (ii) specialized training in hydraulic and hydrological modelling, use of remote sensing tools, and data management; and (iii) information technology support for management of data. (3) Project management and implementation component will support reporting and autiting activities.",0.4917577,0.4854167,0.00716978
